Name Vorleistung,Modul,Modulcode,Kursname,Kurscode,ECTS,Bemerkung,URL,Art Vorleistung,Studiengang
Kaufmann/-frau für Gesundheitswesen IHK,Personalwesen,BPER,Personalwesen I (Einführung),BPER01,3,,http://www.iubh-fernstudium.de/kurs/personalwesen-einfuehrung/,Ausbildung,B.A. Hotelmanagement
Luftverkehrskaufmann/-frau IHK,Personalwesen,BPER,Personalwesen I (Einführung),BPER01,3,,http://www.iubh-fernstudium.de/kurs/personalwesen-einfuehrung/,Ausbildung,B.A. Hotelmanagement
Servicekaufmann/-frau im Luftverkehr IHK,Personalwesen,BPER,Personalwesen I (Einführung),BPER01,3,,http://www.iubh-fernstudium.de/kurs/personalwesen-einfuehrung/,Ausbildung,B.A. Hotelmanagement
Bankkaufmann/-frau IHK,Kollaboratives Arbeiten,DLBKA,Kollaboratives Arbeiten,DLBKA01,5,,https://www.iubh-fernstudium.de/kurs/kollaboratives-arbeiten-dlbka01/,Ausbildung,B.A. Hotelmanagement
Hotelfachmann/-frau IHK,Kollaboratives Arbeiten,DLBKA,Kollaboratives Arbeiten,DLBKA01,5,,https://www.iubh-fernstudium.de/kurs/kollaboratives-arbeiten-dlbka01/,Ausbildung,B.A. Hotelmanagement
Kaufmann/-frau für Büromanagement,Kollaboratives Arbeiten,DLBKA,Kollaboratives Arbeiten,DLBKA01,5,,https://www.iubh-fernstudium.de/kurs/kollaboratives-arbeiten-dlbka01/,Ausbildung,B.A. Hotelmanagement
Kaufmann/-frau für Gesundheitswesen IHK,Kollaboratives Arbeiten,DLBKA,Kollaboratives Arbeiten,DLBKA01,5,,https://www.iubh-fernstudium.de/kurs/kollaboratives-arbeiten-dlbka01/,Ausbildung,B.A. Hotelmanagement
Kaufmann/-frau für Groß- und Außenhandel IHK,Kollaboratives Arbeiten,DLBKA,Kollaboratives Arbeiten,DLBKA01,5,,https://www.iubh-fernstudium.de/kurs/kollaboratives-arbeiten-dlbka01/,Ausbildung,B.A. Hotelmanagement
Kaufmann/-frau für Spedition und Logistik IHK,Kollaboratives Arbeiten,DLBKA,Kollaboratives Arbeiten,DLBKA01,5,,https://www.iubh-fernstudium.de/kurs/kollaboratives-arbeiten-dlbka01/,Ausbildung,B.A. Hotelmanagement
Kaufmann/-frau für Versicherungen und Finanzen IHK,Kollaboratives Arbeiten,DLBKA,Kollaboratives Arbeiten,DLBKA01,5,,https://www.iubh-fernstudium.de/kurs/kollaboratives-arbeiten-dlbka01/,Ausbildung,B.A. Hotelmanagement
Luftverkehrskaufmann/-frau IHK,Kollaboratives Arbeiten,DLBKA,Kollaboratives Arbeiten,DLBKA01,5,,https://www.iubh-fernstudium.de/kurs/kollaboratives-arbeiten-dlbka01/,Ausbildung,B.A. Hotelmanagement
Servicekaufmann/-frau im Luftverkehr IHK,Kollaboratives Arbeiten,DLBKA,Kollaboratives Arbeiten,DLBKA01,5,,https://www.iubh-fernstudium.de/kurs/kollaboratives-arbeiten-dlbka01/,Ausbildung,B.A. Hotelmanagement
Kaufmann/-frau im E-Commerce,Kollaboratives Arbeiten,DLBKA,Kollaboratives Arbeiten,DLBKA01,5,,https://www.iubh-fernstudium.de/kurs/kollaboratives-arbeiten-dlbka01/,Ausbildung,B.A. Hotelmanagement
Luftverkehrskaufmann/-frau IHK,Luftverkehrsmanagement,BWLM,Grundlagen des Luftverkehrs,BWLM01,5,Beachte: WAHLPFLICHTFACH!,http://www.iubh-fernstudium.de/kurs/grundlagen-des-luftverkehrs/,Ausbildung,B.A. Logistikmanagement
Kaufmann/-frau für Büromanagement,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Logistikmanagement
Kaufmann/-frau für Gesundheitswesen IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Logistikmanagement
Kaufmann/-frau für Groß- und Außenhandel IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Logistikmanagement
Kaufmann/-frau für Spedition und Logistik IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Logistikmanagement
Kaufmann/-frau für Versicherungen und Finanzen IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Logistikmanagement
Luftverkehrskaufmann/-frau IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Logistikmanagement
Servicekaufmann/-frau im Luftverkehr IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Logistikmanagement
Kaufmann/-frau im E-Commerce,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Logistikmanagement
Kaufmann/-frau im E-Commerce,E-Commerce,BWEC-01,E-Commerce I (Einführung),BWEC01-01,5,Beachte: WAHLPFLICHTFACH!,http://www.iubh-fernstudium.de/kurs/e-commerce-i-einfuehrung-2/,Ausbildung,B.A. Logistikmanagement
Hotelfachmann/-frau IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Logistikmanagement
Kaufmann/-frau für Büromanagement,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Logistikmanagement
Kaufmann/-frau für Gesundheitswesen IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Logistikmanagement
Kaufmann/-frau für Groß- und Außenhandel IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Logistikmanagement
Kaufmann/-frau für Spedition und Logistik IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Logistikmanagement
Kaufmann/-frau für Versicherungen und Finanzen IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Logistikmanagement
Luftverkehrskaufmann/-frau IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Logistikmanagement
Servicekaufmann/-frau im Luftverkehr IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Logistikmanagement
Kaufmann/-frau im E-Commerce,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Logistikmanagement
Kaufmann/-frau für Spedition und Logistik IHK,"Transport, Umschlag und Lagerung",DLBLOTUL,"Transport, Umschlag und Lagerung",DLBLOTUL01,5,,http://www.iubh-fernstudium.de/kurs/transport-umschlag-und-lagerung/,Ausbildung,B.A. Logistikmanagement
Kaufmann/-frau für Büromanagement,Recht,BREC-01,Recht I (Einführung),BREC01-01,3,,http://www.iubh-fernstudium.de/kurs/recht-einfuehrung/,Ausbildung,B.A. Logistikmanagement
Kaufmann/-frau für Gesundheitswesen IHK,Recht,BREC-01,Recht I (Einführung),BREC01-01,3,,http://www.iubh-fernstudium.de/kurs/recht-einfuehrung/,Ausbildung,B.A. Logistikmanagement
Hotelfachmann/-frau IHK,Betriebswirtschaftslehre,BBWL,BWL I,BBWL01-01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Ausbildung,B.A. Logistikmanagement
Kaufmann/-frau für Büromanagement,Betriebswirtschaftslehre,BBWL,BWL I,BBWL01-01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Ausbildung,B.A. Logistikmanagement
Kaufmann/-frau für Gesundheitswesen IHK,Betriebswirtschaftslehre,BBWL,BWL I,BBWL01-01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Ausbildung,B.A. Logistikmanagement
Kaufmann/-frau für Groß- und Außenhandel IHK,Betriebswirtschaftslehre,BBWL,BWL I,BBWL01-01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Ausbildung,B.A. Logistikmanagement
Kaufmann/-frau für Spedition und Logistik IHK,Betriebswirtschaftslehre,BBWL,BWL I,BBWL01-01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Ausbildung,B.A. Logistikmanagement
Kaufmann/-frau für Versicherungen und Finanzen IHK,Betriebswirtschaftslehre,BBWL,BWL I,BBWL01-01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Ausbildung,B.A. Logistikmanagement
Luftverkehrskaufmann/-frau IHK,Betriebswirtschaftslehre,BBWL,BWL I,BBWL01-01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Ausbildung,B.A. Logistikmanagement
Kaufmann/-frau im E-Commerce,Betriebswirtschaftslehre,BBWL,BWL I,BBWL01-01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Ausbildung,B.A. Logistikmanagement
Kaufmann/-frau für Büromanagement,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I,BKLR01-01,3,,https://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Logistikmanagement
Kaufmann/-frau für Gesundheitswesen IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I,BKLR01-01,3,,https://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Logistikmanagement
Kaufmann/-frau für Groß- und Außenhandel IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I,BKLR01-01,3,,https://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Logistikmanagement
Kaufmann/-frau für Spedition und Logistik IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I,BKLR01-01,3,,https://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Logistikmanagement
Luftverkehrskaufmann/-frau IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I,BKLR01-01,3,,https://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Logistikmanagement
Kaufmann/-frau im E-Commerce,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I,BKLR01-01,3,,https://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Logistikmanagement
Hotelfachmann/-frau IHK,Marketing,BMAR-01,Marketing I,BMAR01-01,3,,http://www.iubh-fernstudium.de/kurs/marketing-i/,Ausbildung,B.A. Logistikmanagement
Kaufmann/-frau für Büromanagement,Marketing,BMAR-01,Marketing I,BMAR01-01,3,,http://www.iubh-fernstudium.de/kurs/marketing-i/,Ausbildung,B.A. Logistikmanagement
Kaufmann/-frau für Gesundheitswesen IHK,Marketing,BMAR-01,Marketing I,BMAR01-01,3,,http://www.iubh-fernstudium.de/kurs/marketing-i/,Ausbildung,B.A. Logistikmanagement
Kaufmann/-frau für Groß- und Außenhandel IHK,Marketing,BMAR-01,Marketing I,BMAR01-01,3,,http://www.iubh-fernstudium.de/kurs/marketing-i/,Ausbildung,B.A. Logistikmanagement
Kaufmann/-frau für Spedition und Logistik IHK,Marketing,BMAR-01,Marketing I,BMAR01-01,3,,http://www.iubh-fernstudium.de/kurs/marketing-i/,Ausbildung,B.A. Logistikmanagement
Luftverkehrskaufmann/-frau IHK,Marketing,BMAR-01,Marketing I,BMAR01-01,3,,http://www.iubh-fernstudium.de/kurs/marketing-i/,Ausbildung,B.A. Logistikmanagement
Servicekaufmann/-frau im Luftverkehr IHK,Marketing,BMAR-01,Marketing I,BMAR01-01,3,,http://www.iubh-fernstudium.de/kurs/marketing-i/,Ausbildung,B.A. Logistikmanagement
Kaufmann/-frau im E-Commerce,Marketing,BMAR-01,Marketing I,BMAR01-01,3,,http://www.iubh-fernstudium.de/kurs/marketing-i/,Ausbildung,B.A. Logistikmanagement
Hotelfachmann/-frau IHK,Kollaboratives Arbeiten,DLBKA,Kollaboratives Arbeiten,DLBKA01,5,,https://www.iubh-fernstudium.de/kurs/kollaboratives-arbeiten-dlbka01/,Ausbildung,B.A. Logistikmanagement
Kaufmann/-frau für Büromanagement,Kollaboratives Arbeiten,DLBKA,Kollaboratives Arbeiten,DLBKA01,5,,https://www.iubh-fernstudium.de/kurs/kollaboratives-arbeiten-dlbka01/,Ausbildung,B.A. Logistikmanagement
Kaufmann/-frau für Gesundheitswesen IHK,Kollaboratives Arbeiten,DLBKA,Kollaboratives Arbeiten,DLBKA01,5,,https://www.iubh-fernstudium.de/kurs/kollaboratives-arbeiten-dlbka01/,Ausbildung,B.A. Logistikmanagement
Kaufmann/-frau für Groß- und Außenhandel IHK,Kollaboratives Arbeiten,DLBKA,Kollaboratives Arbeiten,DLBKA01,5,,https://www.iubh-fernstudium.de/kurs/kollaboratives-arbeiten-dlbka01/,Ausbildung,B.A. Logistikmanagement
Kaufmann/-frau für Spedition und Logistik IHK,Kollaboratives Arbeiten,DLBKA,Kollaboratives Arbeiten,DLBKA01,5,,https://www.iubh-fernstudium.de/kurs/kollaboratives-arbeiten-dlbka01/,Ausbildung,B.A. Logistikmanagement
Kaufmann/-frau für Versicherungen und Finanzen IHK,Kollaboratives Arbeiten,DLBKA,Kollaboratives Arbeiten,DLBKA01,5,,https://www.iubh-fernstudium.de/kurs/kollaboratives-arbeiten-dlbka01/,Ausbildung,B.A. Logistikmanagement
Luftverkehrskaufmann/-frau IHK,Kollaboratives Arbeiten,DLBKA,Kollaboratives Arbeiten,DLBKA01,5,,https://www.iubh-fernstudium.de/kurs/kollaboratives-arbeiten-dlbka01/,Ausbildung,B.A. Logistikmanagement
Servicekaufmann/-frau im Luftverkehr IHK,Kollaboratives Arbeiten,DLBKA,Kollaboratives Arbeiten,DLBKA01,5,,https://www.iubh-fernstudium.de/kurs/kollaboratives-arbeiten-dlbka01/,Ausbildung,B.A. Logistikmanagement
Kaufmann/-frau im E-Commerce,Kollaboratives Arbeiten,DLBKA,Kollaboratives Arbeiten,DLBKA01,5,,https://www.iubh-fernstudium.de/kurs/kollaboratives-arbeiten-dlbka01/,Ausbildung,B.A. Logistikmanagement
Kaufmann/-frau für Büromanagement,Personalwesen,BPER,Personalwesen I (Einführung),BPER01,3,,http://www.iubh-fernstudium.de/kurs/personalwesen-einfuehrung/,Ausbildung,B.A. Logistikmanagement
Kaufmann/-frau für Gesundheitswesen IHK,Personalwesen,BPER,Personalwesen I (Einführung),BPER01,3,,http://www.iubh-fernstudium.de/kurs/personalwesen-einfuehrung/,Ausbildung,B.A. Logistikmanagement
Luftverkehrskaufmann/-frau IHK,Personalwesen,BPER,Personalwesen I (Einführung),BPER01,3,,http://www.iubh-fernstudium.de/kurs/personalwesen-einfuehrung/,Ausbildung,B.A. Logistikmanagement
Servicekaufmann/-frau im Luftverkehr IHK,Personalwesen,BPER,Personalwesen I (Einführung),BPER01,3,,http://www.iubh-fernstudium.de/kurs/personalwesen-einfuehrung/,Ausbildung,B.A. Logistikmanagement
Kaufmann/-frau für Groß- und Außenhandel IHK,Projektmanagement,BPMG,Projektmanagement,BPMG01,5,,http://www.iubh-fernstudium.de/kurs/projektmanagement/,Ausbildung,B.A. Logistikmanagement
Kaufmann/-frau im E-Commerce,Projektmanagement,BPMG,Projektmanagement,BPMG01,5,,http://www.iubh-fernstudium.de/kurs/projektmanagement/,Ausbildung,B.A. Logistikmanagement
Steuerfachangestellte/-r,Handelsrecht,BHRE,Handelsrecht I (Einführung),BHRE01-01,3,,https://www.iubh-fernstudium.de/kurs/handelsrecht-einfuehrung-bhre01-01/,Ausbildung,B.A. Marketing
Assistent/-in für Hotelmanagement,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Marketing
Automobilkaufmann/-frau IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Marketing
Bankkaufmann/-frau IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Marketing
Bankkaufmann/-frau mit Zusatz Finanzassistent/-in IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Marketing
Bürokaufmann/-frau IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Marketing
Hotelfachmann/-frau mit Zusatz Hotelmanagement IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Marketing
Hotelkaufmann/-frau IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Marketing
Immobilienkaufmann/-frau IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Marketing
Industriekaufmann/-frau IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Marketing
IT Systemkaufmann-/frau IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Marketing
Kaufmann/-frau für Bürokommunikation IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Marketing
Kaufmann/-frau für Büromanagement,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Marketing
Kaufmann/-frau für Dialogmarketing IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Marketing
Kaufmann/-frau für Einzelhandel IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Marketing
Kaufmann/-frau für Gesundheitswesen IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Marketing
Kaufmann/-frau für Groß- und Außenhandel IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Marketing
Kaufmann/-frau für Marketingkommunikation IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Marketing
Kaufmann/-frau für Spedition und Logistik IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Marketing
Kaufmann/-frau für Tourismus und Freizeit IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Marketing
Kaufmann/-frau für Verkehrsservice IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Marketing
Kaufmann/-frau für Versicherungen und Finanzen IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Marketing
Kaufmann/-frau für Versicherungen und Finanzen Fachrichtung Finanzen IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Marketing
Kaufmann/-frau für Versicherungen und Finanzen Fachrichtung Versicherungen IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Marketing
